CustomerID,Age,Gender,Region,Job,MaritalStatus,Dependents,ImmigrationStatus,Income,HouseholdIncome,CreditScore,DebtToIncomeRatio,HasDefaultedBefore,Class,BranchID,HistoryStart
104663,23,Male,Vancouver,Nurse,Single,0,Citizen,85800.0,85800.0,721,0.3816751729004,0,Basic,00160-016,2020-05-30
104664,29,Female,Surrey,Technician,Married,0,Citizen,58100.0,103000.0,612,0.285529335647394,0,Basic,10130-016,2015-07-30
104665,69,Male,Surrey,Nurse,Single,0,Permanent Resident,66300.0,66300.0,624,0.209489911533331,0,Basic,10200-016,2022-08-30
104666,48,Male,Burnaby,Technician,Single,0,Citizen,76700.0,76700.0,631,0.250958791502827,0,Basic,10730-016,2020-05-30
104667,43,Female,Kamloops,Veterinarian,Married,0,Citizen,221000.0,408700.0,628,0.599114418763268,0,Premium,10460-016,2015-09-30
104668,58,Male,Chilliwack,Engineer,Single,0,Citizen,74900.0,74900.0,784,0.135008031939588,0,Basic,10660-016,2019-09-30
104669,48,Female,Kelowna,Engineer,Divorced,0,Citizen,86100.0,180500.0,633,0.636496294320813,0,Basic,10430-016,2020-06-30
104670,50,Female,Burnaby,Software Developer,Married,1,Citizen,150600.0,306700.0,616,0.524440319376375,0,Advance,00140-016,2017-04-30
104671,24,Female,Burnaby,Technician,Single,0,Citizen,74100.0,74100.0,628,0.245440824494199,0,Basic,00140-016,2021-03-30
104672,65,Female,Kelowna,Veterinarian,Married,3,Citizen,318000.0,641500.0,670,0.0555338597216246,0,Premium,10430-016,2016-10-30
104673,34,Female,Vancouver,Doctor,Single,0,Work Permit,255100.0,255100.0,616,0.465665000887858,0,Premium,00090-016,2021-08-30
104674,66,Female,Surrey,Doctor,Widowed,0,Permanent Resident,327400.0,580900.0,572,0.746916445516955,0,Premium,10130-016,2022-05-30
104675,31,Male,Burnaby,Manager,Widowed,0,Citizen,151400.0,258200.0,672,0.840917115880012,1,Basic,10300-016,2015-05-30
104676,57,Male,Vancouver,Engineer,Married,0,Permanent Resident,79000.0,160600.0,744,0.34308506992194,0,Basic,10210-016,2022-07-30
104677,30,Male,Langley,Software Developer,Married,1,Citizen,106300.0,210200.0,712,0.268605450254081,0,Basic,10680-016,2019-01-30
104678,48,Male,Chilliwack,Veterinarian,Single,0,Permanent Resident,266700.0,266700.0,728,0.289799326761074,0,Premium,10660-016,2023-01-30
104679,55,Male,Surrey,Veterinarian,Married,1,Work Permit,329000.0,647900.0,728,0.0172479494172651,0,Premium,10130-016,2022-01-30
104680,72,Female,Vancouver,Technician,Married,1,Citizen,77800.0,137600.0,671,0.376647784991337,0,Basic,10220-016,2017-05-30
104681,22,Female,Surrey,Software Developer,Single,0,Work Permit,85500.0,85500.0,742,0.219068792157947,0,Basic,10130-016,2022-03-30
104682,53,Female,Vancouver,Engineer,Single,0,Citizen,124400.0,124400.0,582,0.462289636666734,0,Advance,10220-016,2015-11-30
104683,46,Female,Surrey,Doctor,Single,0,Citizen,286900.0,286900.0,550,0.367340057310778,0,Premium,10200-016,2020-03-30
104684,50,Female,Kamloops,Software Developer,Single,0,Citizen,104700.0,104700.0,597,0.400560787415882,0,Basic,10460-016,2020-07-30
104685,28,Female,Chilliwack,Technician,Married,0,Work Permit,55400.0,96400.0,710,0.0980229732610223,0,Basic,10660-016,2021-08-30
104686,70,Female,Vancouver,Nurse,Married,2,Citizen,71500.0,136800.0,654,0.302078628011414,0,Basic,10080-016,2021-02-28
104687,24,Female,Richmond,Engineer,Single,0,Citizen,149400.0,149400.0,582,0.26568533483298,0,Advance,10290-016,2019-05-30
104688,41,Male,Vancouver,Doctor,Married,1,Citizen,141700.0,276100.0,558,0.162133392543304,0,Advance,00110-016,2020-10-30
104689,41,Female,Vancouver,Technician,Married,0,Citizen,71000.0,121700.0,577,0.135192072642164,0,Basic,00160-016,2019-10-30
104690,74,Female,Vancouver,Technician,Married,2,Permanent Resident,56000.0,102000.0,655,0.310987038788372,0,Basic,00050-016,2022-02-28
104691,51,Female,Surrey,Veterinarian,Single,0,Citizen,103500.0,103500.0,590,0.189176275286066,0,Basic,10200-016,2015-08-30
104692,56,Male,Richmond,Software Developer,Widowed,0,Citizen,122300.0,233600.0,733,0.31578732173393,0,Advance,10290-016,2015-06-30
104693,56,Female,New Westminster,Engineer,Married,2,Citizen,68500.0,119200.0,808,0.353707014895773,0,Basic,10040-016,2018-11-30
104694,70,Male,New Westminster,Nurse,Single,0,Citizen,76900.0,76900.0,637,0.315717353470296,0,Basic,10040-016,2017-02-28
104695,60,Female,Richmond,Veterinarian,Married,0,Citizen,228600.0,423500.0,662,0.349538532519291,0,Premium,10070-016,2016-04-30
104696,48,Female,Kelowna,Nurse,Married,1,Permanent Resident,57300.0,98600.0,645,0.200321021906186,0,Basic,10250-016,2023-05-30
104697,47,Female,Surrey,Manager,Single,0,Citizen,172700.0,172700.0,674,0.183083499131969,1,Basic,10130-016,2019-12-30
104698,35,Female,Victoria,Doctor,Married,1,Citizen,413800.0,705400.0,722,0.144772284798508,0,Premium,10600-016,2017-08-30
104699,38,Male,Vancouver,Manager,Married,2,Citizen,134800.0,258600.0,629,0.499165207687292,0,Advance,00020-016,2016-08-30
104700,39,Female,Surrey,Software Developer,Married,0,Citizen,66800.0,125500.0,768,0.16361286671876,0,Basic,10130-016,2018-01-30
104701,66,Female,Vancouver,Engineer,Single,0,Permanent Resident,77300.0,77300.0,616,0.197107739778438,0,Basic,00020-016,2022-02-28
104702,73,Male,Maple Ridge,Nurse,Single,0,Citizen,64900.0,64900.0,661,0.135818158300822,0,Basic,10690-016,2017-08-30
104703,50,Female,Kelowna,Engineer,Single,0,Citizen,142000.0,142000.0,743,0.398388698444797,0,Advance,10430-016,2016-11-30
104704,41,Male,Vancouver,Veterinarian,Married,1,Citizen,186500.0,365700.0,684,0.23695240895486,0,Advance,10100-016,2018-02-28
104705,74,Male,Richmond,Veterinarian,Married,3,Citizen,262300.0,451800.0,576,0.180582723198243,1,Basic,10120-016,2018-07-30
104706,48,Male,New Westminster,Software Developer,Married,2,Citizen,110900.0,229800.0,703,0.130347710504978,0,Advance,10040-016,2020-09-30
104707,39,Male,Surrey,Engineer,Single,1,Citizen,129000.0,129000.0,690,0.398550726672068,0,Advance,10200-016,2020-09-30
104708,25,Male,Abbotsford,Engineer,Single,0,Citizen,144100.0,144100.0,667,0.223651774002161,0,Advance,10670-016,2019-05-30
104709,22,Female,Surrey,Engineer,Single,0,Citizen,110500.0,110500.0,621,0.113586760658402,0,Advance,10200-016,2021-05-30
104710,71,Male,New Westminster,Veterinarian,Married,0,Permanent Resident,240400.0,483600.0,738,0.326883068116322,0,Premium,10040-016,2021-11-30
104711,22,Male,Coquitlam,Software Developer,Single,0,Permanent Resident,90300.0,90300.0,651,0.321894733602866,0,Basic,10170-016,2021-05-30
104712,47,Male,Prince George,Software Developer,Married,1,Citizen,139100.0,238200.0,773,0.211102445990689,0,Advance,10400-016,2019-06-30
104713,66,Female,Surrey,Software Developer,Married,0,Work Permit,77900.0,142900.0,628,0.347203214999266,0,Basic,10130-016,2022-01-30
104714,41,Male,Langley,Veterinarian,Married,3,Permanent Resident,134100.0,270500.0,685,0.31252510487117,0,Advance,10680-016,2021-04-30
104715,73,Male,White Rock,Nurse,Single,0,Citizen,61200.0,61200.0,668,0.148756122488351,0,Basic,00680-016,2018-10-30
104716,44,Male,Coquitlam,Technician,Married,0,Permanent Resident,66900.0,124200.0,552,0.281192325115519,1,Basic,10170-016,2020-05-30
104717,31,Female,Surrey,Doctor,Divorced,0,Citizen,179300.0,362400.0,628,0.599261101031228,0,Advance,10130-016,2017-03-30
104718,32,Female,Surrey,Doctor,Single,0,Work Permit,301900.0,301900.0,611,0.601026247277388,1,Basic,10130-016,2022-12-30
104719,62,Male,Nanaimo,Doctor,Married,2,Citizen,339900.0,675900.0,733,0.201487127774695,0,Premium,10640-016,2018-02-28
104720,62,Male,Abbotsford,Engineer,Married,3,Citizen,94500.0,163300.0,591,0.139736982837715,0,Basic,10670-016,2021-03-30
104721,26,Male,Surrey,Manager,Married,0,Work Permit,164800.0,303900.0,777,0.310988718774658,0,Advance,10200-016,2021-08-30
104722,22,Female,Coquitlam,Technician,Single,1,Citizen,75600.0,75600.0,606,0.200877998458303,0,Basic,10170-016,2021-05-30
104723,38,Male,Burnaby,Veterinarian,Single,0,Citizen,231200.0,231200.0,678,0.288723568607467,0,Premium,10300-016,2018-12-30
104724,43,Male,Vancouver,Engineer,Married,0,Permanent Resident,147000.0,274000.0,628,0.428968764623304,0,Advance,00160-016,2020-09-30
104725,55,Male,Vancouver,Engineer,Single,0,Citizen,126400.0,126400.0,663,0.120706142648705,0,Advance,10380-016,2018-08-30
104726,66,Female,Coquitlam,Engineer,Single,0,Permanent Resident,115400.0,115400.0,795,0.0511241203581571,0,Advance,10170-016,2022-08-30
104727,62,Female,Surrey,Software Developer,Married,1,Citizen,178700.0,342700.0,628,0.248914967434546,0,Advance,10130-016,2020-10-30
104728,50,Male,Surrey,Doctor,Married,0,Citizen,204900.0,350900.0,628,0.151437806276311,0,Premium,10200-016,2019-01-30
104729,25,Male,Burnaby,Nurse,Divorced,0,Citizen,55100.0,101100.0,625,0.193305053814279,1,Basic,00140-016,2020-08-30
104730,26,Male,Surrey,Veterinarian,Divorced,0,Citizen,138000.0,260900.0,651,0.455608594029397,0,Advance,10200-016,2017-05-30
104731,32,Female,Surrey,Software Developer,Married,1,Citizen,92100.0,168100.0,648,0.200240299673627,0,Basic,10200-016,2017-09-30
104732,72,Female,Burnaby,Engineer,Married,0,Citizen,143700.0,247700.0,570,0.215723200353086,0,Advance,10730-016,2020-08-30
104733,42,Female,Abbotsford,Veterinarian,Widowed,0,Citizen,233700.0,443600.0,739,0.297731647205757,0,Premium,10670-016,2018-08-30
104734,56,Female,Surrey,Veterinarian,Widowed,0,Citizen,115800.0,203200.0,674,0.165421534783615,0,Advance,10200-016,2017-12-30
104735,33,Female,Campbell River,Veterinarian,Single,0,Citizen,198900.0,198900.0,685,0.199878363534287,0,Advance,10650-016,2021-04-30
104736,47,Male,Surrey,Technician,Single,0,Citizen,50000.0,50000.0,564,0.148422824112798,0,Basic,10200-016,2020-12-30
104737,72,Female,Chilliwack,Engineer,Single,1,Citizen,67000.0,67000.0,572,0.161482863132044,1,Basic,10660-016,2021-02-28
104738,40,Male,Vancouver,Engineer,Married,1,Citizen,147300.0,306700.0,601,0.176498461113367,0,Advance,00090-016,2019-05-30
104739,66,Male,Surrey,Nurse,Married,1,Citizen,59800.0,115100.0,574,0.247053897981247,0,Basic,10130-016,2017-07-30
104740,28,Male,Vancouver,Engineer,Single,0,Citizen,132700.0,132700.0,562,0.497675345160065,1,Basic,00110-016,2016-04-30
104741,68,Female,Burnaby,Software Developer,Married,0,Citizen,118200.0,201500.0,555,0.293909424479917,0,Advance,10300-016,2019-12-30
104742,28,Female,Burnaby,Manager,Widowed,0,Citizen,151300.0,305500.0,726,0.325150493149286,0,Advance,10300-016,2015-11-30
104743,47,Male,Vancouver,Nurse,Married,0,Citizen,65600.0,117200.0,658,0.160774996234967,0,Basic,00050-016,2017-05-30
104744,61,Male,Burnaby,Veterinarian,Single,1,Citizen,270000.0,270000.0,615,0.468387466506188,1,Basic,00140-016,2018-11-30
104745,26,Male,Victoria,Doctor,Divorced,0,Citizen,214600.0,404400.0,653,0.136370604157707,0,Premium,10580-016,2017-10-30
104746,42,Male,North Vancouver,Nurse,Divorced,0,Citizen,68800.0,122200.0,610,0.659951129914799,1,Basic,10260-016,2018-11-30
104747,35,Male,Richmond,Nurse,Married,2,Citizen,82100.0,165100.0,670,0.452093814088269,0,Basic,10070-016,2020-06-30
104748,25,Male,Surrey,Engineer,Married,0,Citizen,123600.0,242500.0,709,0.265529486581239,0,Advance,10200-016,2021-02-28
104749,44,Female,Kelowna,Nurse,Divorced,0,Permanent Resident,67400.0,119200.0,646,0.467669958413946,0,Basic,10430-016,2021-05-30
104750,63,Female,Vancouver,Doctor,Divorced,0,Citizen,400000.0,695000.0,578,0.499124675174549,0,Premium,10210-016,2016-04-30
104751,41,Male,Kelowna,Nurse,Married,0,Permanent Resident,66100.0,117800.0,642,0.14194475787762,0,Basic,10250-016,2022-03-30
104752,36,Male,Vancouver,Software Developer,Divorced,0,Citizen,74800.0,151500.0,581,0.204909654256528,0,Basic,10080-016,2019-01-30
104753,71,Male,Langford,Technician,Married,1,Permanent Resident,68200.0,131400.0,678,0.421211352124944,0,Basic,10610-016,2022-04-30
104754,73,Male,Maple Ridge,Software Developer,Widowed,0,Citizen,91700.0,183200.0,633,0.32696455937017,0,Basic,10690-016,2015-11-30
104755,66,Male,Abbotsford,Software Developer,Married,1,Citizen,85800.0,162100.0,698,0.238416137096068,0,Basic,10670-016,2019-06-30
104756,50,Female,North Vancouver,Technician,Single,0,Citizen,69000.0,69000.0,607,0.205901559028335,0,Basic,10260-016,2016-09-30
104757,29,Female,Richmond,Technician,Widowed,0,Citizen,58300.0,100900.0,682,0.276335505594684,0,Basic,10070-016,2017-04-30
104758,62,Female,Burnaby,Nurse,Single,1,Citizen,60000.0,60000.0,629,0.661473504244844,0,Basic,10730-016,2018-01-30
104759,69,Male,Nanaimo,Software Developer,Single,0,Citizen,119700.0,119700.0,708,0.236850999195122,0,Advance,10640-016,2019-02-28
104760,40,Female,Vancouver,Engineer,Married,1,Citizen,99700.0,185000.0,676,0.073264355030151,0,Basic,00110-016,2018-04-30
104761,69,Female,Kelowna,Manager,Widowed,0,Citizen,180400.0,317000.0,620,0.0359768175852603,0,Advance,10430-016,2015-08-30
104762,60,Female,Burnaby,Manager,Married,2,Citizen,122600.0,214300.0,740,0.168263326929518,0,Advance,00140-016,2020-11-30
104763,67,Male,Abbotsford,Manager,Married,1,Permanent Resident,105600.0,213500.0,578,0.422909155453387,0,Basic,10670-016,2022-06-30
104764,49,Male,Vancouver,Software Developer,Widowed,0,Citizen,177500.0,319800.0,680,0.580829409508203,0,Advance,00090-016,2018-03-30
104765,67,Female,Port Coquitlam,Doctor,Widowed,0,Citizen,342100.0,700600.0,614,0.510922216718045,1,Basic,10710-016,2017-04-30
104766,48,Male,Chilliwack,Technician,Divorced,0,Citizen,55300.0,109700.0,620,0.752035374261609,0,Basic,10660-016,2017-03-30
104767,25,Male,Nanaimo,Nurse,Widowed,1,Citizen,85300.0,154500.0,612,0.2562537218125,0,Basic,10640-016,2018-05-30
104768,36,Female,Kelowna,Nurse,Widowed,1,Citizen,84900.0,158200.0,675,0.225548231418087,0,Basic,10250-016,2019-08-30
104769,56,Male,Richmond,Manager,Single,0,Permanent Resident,190200.0,190200.0,624,0.484182883886067,0,Advance,10070-016,2022-02-28
104770,58,Male,Surrey,Nurse,Single,0,Citizen,67100.0,67100.0,685,0.438872318962266,0,Basic,10130-016,2015-06-30
104771,22,Male,Penticton,Engineer,Widowed,0,Citizen,98200.0,171300.0,643,0.345947459251567,0,Basic,01850-016,2021-05-30
104772,24,Male,Surrey,Engineer,Single,0,Permanent Resident,115500.0,115500.0,674,0.255752345279403,0,Advance,10130-016,2020-06-30
104773,68,Male,North Vancouver,Technician,Single,0,Work Permit,76300.0,76300.0,641,0.29138203041083,0,Basic,00500-016,2022-06-30
104774,45,Female,Abbotsford,Nurse,Single,0,Work Permit,87200.0,87200.0,645,0.298035608395393,0,Basic,10670-016,2021-06-30
104775,48,Male,Vancouver,Software Developer,Married,1,Permanent Resident,88900.0,168800.0,684,0.644792921108993,1,Basic,00050-016,2021-08-30
104776,61,Female,Vancouver,Nurse,Widowed,0,Citizen,68100.0,131300.0,612,0.38297176227738,0,Basic,00160-016,2019-06-30
104777,57,Male,Vancouver,Software Developer,Married,1,Permanent Resident,181600.0,348500.0,788,0.375525621005164,0,Advance,10210-016,2023-04-30
104778,55,Male,Maple Ridge,Doctor,Married,2,Permanent Resident,448600.0,940800.0,676,0.567892555237439,0,Premium,10690-016,2023-01-30
104779,50,Female,Vancouver,Veterinarian,Widowed,0,Citizen,129000.0,222800.0,665,0.424838464101459,0,Advance,10150-016,2021-05-30
104780,45,Male,Surrey,Manager,Married,3,Citizen,136900.0,278400.0,668,0.310158080358554,0,Advance,10200-016,2020-03-30
104781,45,Male,Richmond,Software Developer,Single,1,Citizen,89400.0,89400.0,689,0.324513750554197,0,Basic,10120-016,2017-07-30
104782,63,Female,Vancouver,Doctor,Married,2,Citizen,321700.0,605400.0,665,0.260105804950838,0,Premium,10380-016,2018-02-28
104783,25,Male,Prince George,Engineer,Married,1,Citizen,89600.0,163300.0,602,0.359785394785931,0,Basic,10400-016,2018-05-30
104784,24,Male,Nanaimo,Nurse,Single,0,Permanent Resident,86900.0,86900.0,743,0.0436672231519121,0,Basic,10640-016,2021-10-30
104785,55,Female,Surrey,Veterinarian,Divorced,0,Citizen,309000.0,575600.0,674,0.110934953888509,0,Premium,10200-016,2015-07-30
104786,70,Male,Victoria,Doctor,Married,1,Permanent Resident,295900.0,619400.0,567,0.291575977600172,1,Basic,10580-016,2021-10-30
104787,44,Male,Prince George,Technician,Married,2,Citizen,50400.0,88600.0,688,0.0782317206453569,0,Basic,10400-016,2016-03-30
104788,74,Female,New Westminster,Nurse,Married,2,Citizen,64600.0,115600.0,626,0.324150776422552,0,Basic,10040-016,2019-11-30
104789,73,Male,Kamloops,Manager,Married,2,Work Permit,174100.0,317000.0,570,0.251374106423359,0,Advance,10460-016,2023-05-30
104790,44,Male,Vancouver,Veterinarian,Single,1,Citizen,240400.0,240400.0,621,0.120051104724871,0,Premium,10380-016,2016-08-30
104791,66,Female,Vancouver,Nurse,Married,2,Permanent Resident,68900.0,140700.0,730,0.394526157444783,0,Basic,10760-016,2021-12-30
104792,26,Female,Burnaby,Technician,Married,3,Citizen,79900.0,165600.0,741,0.299633951815228,0,Basic,10730-016,2020-10-30
104793,52,Male,Surrey,Manager,Single,0,Citizen,181600.0,181600.0,581,0.258259188137654,0,Advance,10200-016,2017-07-30
104794,74,Female,Vancouver,Manager,Divorced,0,Work Permit,125600.0,220100.0,651,0.140133944128516,0,Advance,00020-016,2023-02-28
104795,62,Male,Surrey,Technician,Divorced,0,Citizen,51700.0,95300.0,654,0.226709772972609,0,Basic,10130-016,2015-07-30
104796,27,Male,Burnaby,Nurse,Divorced,0,Citizen,75000.0,130300.0,661,0.618210716912321,0,Basic,10300-016,2016-06-30
104797,58,Female,New Westminster,Technician,Married,1,Citizen,50900.0,94600.0,648,0.176591910567603,0,Basic,10040-016,2021-04-30
104798,31,Male,Vancouver,Software Developer,Married,3,Permanent Resident,154800.0,272100.0,718,0.230442603807256,0,Advance,00160-016,2022-05-30
104799,61,Female,Surrey,Engineer,Married,1,Permanent Resident,102400.0,181500.0,700,0.299074137362687,0,Basic,10130-016,2022-09-30
104800,28,Female,New Westminster,Technician,Married,3,Citizen,68200.0,140800.0,734,0.330948651370656,0,Basic,10040-016,2019-08-30
104801,60,Female,Vancouver,Manager,Single,1,Citizen,149100.0,149100.0,687,0.333930195577362,0,Advance,10380-016,2020-04-30
104802,59,Female,Vancouver,Software Developer,Married,3,Citizen,86700.0,156700.0,579,0.433326095184441,0,Basic,10220-016,2016-08-30
104803,42,Male,Abbotsford,Engineer,Married,3,Work Permit,127500.0,220900.0,614,0.668443869528432,0,Advance,10670-016,2022-03-30
104804,41,Female,Kelowna,Veterinarian,Single,0,Citizen,241900.0,241900.0,647,0.218182575561076,0,Premium,10250-016,2017-11-30
104805,24,Male,Vancouver,Technician,Single,0,Citizen,66400.0,66400.0,666,0.0716082574232601,0,Basic,10220-016,2020-11-30
104806,72,Female,Surrey,Engineer,Married,0,Citizen,69300.0,144300.0,672,0.250651779656182,0,Basic,10200-016,2019-12-30
104807,43,Male,Surrey,Veterinarian,Married,0,Work Permit,172400.0,356100.0,703,0.275857701744019,0,Advance,10200-016,2022-06-30
104808,68,Female,Abbotsford,Nurse,Married,0,Citizen,76500.0,150400.0,633,0.294601404293429,0,Basic,10670-016,2018-09-30
104809,25,Female,Kamloops,Technician,Single,0,Citizen,71400.0,71400.0,688,1.18872845834095,0,Basic,10460-016,2018-05-30
104810,49,Female,Richmond,Veterinarian,Married,1,Citizen,256400.0,437600.0,568,0.476096330341282,0,Premium,10290-016,2018-11-30
104811,33,Male,Vancouver,Manager,Married,1,Citizen,113000.0,204400.0,704,0.17147590288866,0,Advance,00020-016,2020-08-30
104812,59,Female,Nanaimo,Software Developer,Married,3,Citizen,171400.0,342200.0,704,0.617114274942156,1,Basic,10640-016,2021-02-28
104813,72,Female,Abbotsford,Software Developer,Married,2,Citizen,75400.0,141600.0,715,0.393927279445278,0,Basic,10670-016,2019-03-30
104814,57,Male,Surrey,Engineer,Married,3,Citizen,135100.0,275200.0,570,0.114353900480168,1,Basic,10200-016,2019-07-30
