CustomerID,NumOpenAccounts,NumClosedAccounts,NumLatePayments,AvgAccountAgeMonths,CreditUtilization,LoanToValue,NumMortgages,TotalDebt,RecurringPayment,NumHardInquiries
106087,10,4,5,187,0.72,0.34,1,67018.15,849.21,2
106088,14,10,5,101,0.68,0.53,4,142965.18,1425.75,1
106089,15,8,5,140,0.45,1.17,5,12083.91,917.86,1
106090,14,2,1,159,0.24,1.27,2,48586.08,638.14,10
106091,8,10,4,104,0.81,0.95,4,191781.83,2311.75,7
106092,9,7,4,236,0.54,0.46,1,77025.5,1754.41,10
106093,4,0,3,51,0.66,1.05,0,148362.02,1300.78,8
106094,2,9,0,106,0.9,0.91,5,13003.03,918.78,10
106095,1,6,1,182,0.83,0.5,1,160684.39,2017.9,6
106096,5,9,3,102,0.23,0.99,2,198408.9,2272.65,2
106097,4,2,2,182,0.99,0.76,5,198460.82,269.98,8
106098,8,0,1,20,0.3,0.73,2,141410.91,912.86,0
106099,15,6,3,131,0.81,1.08,2,87602.37,184.88,10
106100,12,7,1,55,0.16,0.86,2,162547.91,580.07,5
106101,10,10,0,15,0.73,0.51,5,190407.57,1238.7,10
106102,15,5,0,62,0.73,0.81,5,195877.33,165.01,8
106103,12,6,2,197,0.26,1.22,5,120039.63,194.17,9
106104,15,2,3,235,1.0,0.96,1,105069.26,477.4,5
106105,14,7,3,227,0.78,0.47,3,51757.37,2384.54,6
106106,12,3,2,109,0.12,1.36,0,88334.75,2151.42,5
106107,15,8,1,50,0.18,1.34,3,52919.77,1170.82,1
106108,5,8,5,228,0.24,1.39,0,50656.19,1216.78,0
106109,14,10,3,93,0.28,0.57,4,162166.96,1437.15,7
106110,9,3,2,13,0.52,1.4,3,29667.36,700.06,6
106111,7,5,2,221,0.27,1.44,2,71587.31,1221.27,6
106112,10,5,0,237,0.99,1.31,1,113549.89,2435.21,8
106113,4,10,1,208,0.59,1.12,4,39822.22,1219.89,0
106114,9,9,2,239,0.45,0.33,5,199845.15,319.32,3
106115,1,0,2,139,0.79,0.81,2,98085.46,553.13,10
106116,4,10,3,48,0.91,0.44,3,23967.06,374.76,0
106117,13,3,5,92,0.76,1.28,5,98441.8,1711.03,3
106118,3,6,3,77,0.2,0.57,4,173792.65,2382.97,4
106119,14,10,1,173,0.38,1.39,5,131346.43,874.98,1
106120,2,2,2,227,0.27,1.41,4,120068.01,483.03,9
106121,15,8,3,135,0.42,0.78,3,130750.59,884.09,6
106122,5,5,1,71,0.97,1.34,0,145196.79,2431.57,9
106123,10,3,2,104,0.44,0.47,2,116725.53,1573.03,10
106124,7,3,4,161,0.52,1.19,4,184783.78,1230.73,6
106125,3,0,1,153,0.17,0.5,1,159531.23,418.59,4
106126,12,6,0,84,0.88,0.86,1,25666.97,1942.78,2
106127,6,9,4,160,0.26,0.89,2,196846.19,1062.67,2
106128,10,9,2,56,0.8,1.49,2,66523.96,1120.48,3
106129,8,2,0,57,0.99,1.33,1,71684.76,2111.81,1
106130,11,4,2,141,0.22,0.7,4,56294.26,802.93,1
106131,9,4,2,146,0.88,1.13,5,136444.81,313.67,4
106132,10,1,5,20,0.23,1.33,4,45767.79,1164.98,6
106133,2,2,3,185,0.33,0.83,1,104444.57,2203.88,0
106134,14,10,1,187,0.23,0.93,3,165752.73,1163.29,5
106135,3,8,5,90,0.1,0.79,3,79618.92,191.14,6
106136,9,6,1,89,0.16,1.49,3,191865.81,2182.27,7
106137,15,7,1,81,0.72,1.21,3,103027.8,917.2,2
106138,7,10,2,123,0.33,0.74,1,45537.18,2005.03,0
106139,4,3,1,86,0.18,0.83,5,42973.3,2011.61,4
106140,9,2,1,232,0.38,0.94,2,158707.09,1363.31,3
106141,10,0,3,67,0.15,1.29,5,5645.36,974.2,0
106142,14,3,4,155,0.57,0.41,5,142333.35,1108.44,7
106143,7,4,3,107,0.24,0.92,4,69156.24,2242.51,6
106144,1,9,0,59,0.81,0.87,5,117900.95,959.2,10
106145,9,9,0,172,0.21,0.33,4,77240.34,273.9,4
106146,15,3,1,208,0.92,0.82,4,67262.38,2292.78,2
106147,6,3,2,173,0.34,0.58,2,174037.46,954.18,10
106148,3,7,2,178,0.74,0.87,2,139194.09,1431.33,10
106149,15,1,3,202,0.31,1.09,2,129469.0,254.59,1
106150,9,7,3,219,0.85,1.3,2,85277.33,2218.45,3
106151,13,5,3,167,0.39,0.51,4,50616.41,640.14,9
106152,9,3,1,194,0.27,1.14,0,3574.04,2288.75,10
106153,14,0,1,145,0.75,0.99,1,161218.43,1162.47,2
106154,11,2,0,102,0.19,0.9,0,37216.78,1446.58,0
106155,1,7,0,55,0.49,0.87,3,30583.03,1849.71,4
106156,11,8,3,179,1.0,0.82,3,125501.11,1366.42,8
106157,7,0,0,112,0.52,0.81,5,88992.03,1618.3,7
106158,2,6,1,96,0.24,0.91,5,40526.86,1633.5,9
106159,8,4,3,98,0.42,0.52,3,170790.81,1176.88,9
106160,14,6,4,178,0.86,0.56,3,18861.58,2259.46,3
106161,15,9,0,38,0.86,0.67,5,125354.91,2193.41,0
106162,13,3,3,82,0.4,1.38,3,97581.1,1061.38,5
106163,3,4,3,15,0.81,0.62,2,154421.88,1840.45,7
106164,11,7,0,34,0.17,0.42,4,109589.26,2063.23,2
106165,12,3,1,56,0.5,0.72,1,64375.74,294.63,4
106166,3,7,1,187,0.57,1.03,3,20151.8,2346.18,8
106167,10,5,2,128,0.55,1.34,3,91758.87,2169.52,4
106168,10,10,0,222,0.45,0.44,1,174820.89,2356.3,1
106169,3,10,1,165,0.26,0.32,1,91874.59,1740.04,5
106170,3,4,3,31,0.57,1.03,3,97859.96,1704.23,7
106171,3,5,1,96,0.36,1.21,2,123578.32,755.44,1
106172,8,2,1,119,0.12,0.78,5,115603.31,425.8,5
106173,11,9,1,134,0.16,0.51,4,176970.79,1221.18,9
106174,14,1,1,86,0.21,0.6,4,169999.96,224.0,1
106175,1,7,1,160,0.24,1.33,5,77281.81,923.12,4
106176,2,10,2,136,0.81,0.86,0,1436.0,979.94,8
106177,12,4,6,224,0.24,0.71,1,85423.2,241.37,4
106178,3,5,1,123,0.92,0.52,3,94473.34,587.73,0
106179,14,7,1,179,0.36,1.36,1,139978.11,1882.5,4
106180,6,7,3,146,0.23,1.21,5,72695.22,1028.08,0
106181,6,5,2,224,0.27,0.49,0,86549.92,556.54,2
106182,13,1,4,67,0.99,0.44,4,21233.33,2437.13,9
106183,7,8,4,228,0.49,0.52,0,102323.14,807.67,8
106184,10,2,1,66,0.25,1.36,5,46566.09,1481.18,10
106185,13,1,1,82,0.2,1.42,1,5914.72,2464.23,6
106186,12,8,4,12,0.87,0.46,5,83521.07,151.99,1
106187,9,0,2,236,0.72,1.14,3,58234.36,1893.68,4
106188,11,6,3,61,0.48,0.91,3,32505.36,2334.63,10
106189,6,3,2,231,0.18,0.61,4,115068.88,1427.84,1
106190,14,8,7,178,0.85,0.68,0,66407.38,1416.19,3
106191,10,1,3,61,0.56,1.0,0,71202.39,795.78,3
106192,2,8,7,53,0.35,1.39,3,142776.42,2440.68,1
106193,8,5,2,41,0.75,1.1,3,82994.26,1545.0,10
106194,10,5,2,238,0.89,1.36,5,151871.6,2303.41,7
106195,5,0,2,222,0.31,1.39,0,17529.63,932.87,10
106196,15,6,1,159,0.55,1.22,5,195430.14,681.73,7
106197,8,8,1,237,0.6,1.38,0,91328.67,1373.92,2
106198,8,2,2,140,0.54,1.47,4,53203.51,1852.28,6
106199,15,4,2,193,0.37,0.55,5,192275.33,1358.69,7
106200,9,8,0,110,0.41,1.07,5,177033.06,2020.28,10
106201,6,9,4,16,0.56,1.37,2,113967.12,310.75,3
106202,7,5,3,118,0.3,0.53,1,104744.37,778.07,7
106203,15,3,6,95,0.4,1.01,5,126845.03,2467.91,2
106204,4,2,1,23,0.87,0.45,5,98331.92,1683.61,9
106205,7,6,1,124,0.5,1.09,2,70310.05,234.25,5
106206,7,5,1,99,0.97,0.33,4,101033.53,1872.66,6
106207,5,6,1,10,0.17,1.01,4,57880.23,1299.07,6
106208,6,6,3,152,0.17,0.38,4,192083.62,743.71,7
106209,7,6,0,74,0.18,1.47,0,190318.57,1861.01,7
106210,4,6,4,217,0.99,1.41,1,136698.09,177.21,4
106211,5,6,2,116,0.45,1.15,0,80159.7,1761.1,2
106212,15,2,2,151,0.47,0.72,5,42789.07,2315.24,5
106213,12,3,2,160,0.56,1.36,0,186054.35,1003.99,7
106214,9,1,0,66,0.89,1.05,2,149903.2,2294.68,7
106215,14,2,0,199,1.0,0.82,1,163512.46,128.03,2
106216,9,3,1,153,0.74,0.7,5,169886.33,2033.48,9
106217,2,7,1,179,0.71,1.43,3,64226.29,653.42,10
106218,6,4,3,81,0.76,0.78,2,11345.29,1575.25,0
106219,3,5,2,235,0.66,0.56,1,37761.51,2052.35,2
106220,2,7,6,230,0.77,0.95,5,78647.63,2062.4,8
106221,6,4,3,192,0.26,0.97,2,194884.57,644.64,7
106222,14,0,2,31,0.88,0.68,3,89696.08,1991.81,6
106223,1,1,3,102,0.25,0.58,1,63198.71,579.74,8
106224,14,4,1,46,0.68,1.05,4,123339.18,1734.9,7
106225,14,0,1,25,0.18,0.57,3,193093.02,1083.05,5
106226,8,8,2,205,0.88,0.61,2,138666.54,2433.66,2
106227,6,1,2,66,0.93,0.55,1,175098.45,1095.94,5
106228,3,9,3,142,0.83,1.47,3,71790.12,335.54,6
106229,1,9,1,45,0.35,0.8,3,79675.7,2450.06,3
106230,6,6,3,190,0.79,1.23,3,195416.57,2234.55,10
106231,14,2,3,164,0.41,0.78,1,27168.47,1576.69,1
106232,9,5,1,111,0.49,1.47,0,144547.45,1586.34,4
106233,3,4,1,185,0.39,0.91,1,147777.57,1679.27,4
106234,4,0,2,16,0.31,0.93,1,135866.42,1095.07,3
106235,9,3,2,81,0.93,1.4,4,101121.32,673.51,10
106236,5,10,4,123,0.62,0.97,5,12338.45,1759.33,3
106237,12,7,4,237,0.71,1.49,4,148878.02,2223.98,7
106238,4,10,0,19,0.67,0.39,2,29699.31,1988.99,6
106239,13,0,0,222,0.41,0.43,0,148781.69,231.52,0
106240,14,4,2,9,0.8,0.74,4,32429.56,673.07,2
106241,13,3,1,62,0.71,1.4,2,144394.15,1565.85,7
106242,13,0,1,93,0.56,0.64,0,106002.46,1160.56,0
106243,12,4,1,120,0.33,1.45,4,107408.51,169.61,5
106244,11,7,0,144,0.95,1.43,0,176493.77,753.71,6
106245,8,5,4,28,0.51,0.32,1,142110.4,1771.71,1
106246,3,5,2,45,0.43,1.36,0,95803.56,1873.49,6
106247,3,6,2,119,0.86,1.24,0,144399.62,1074.0,7
106248,8,5,2,224,0.66,0.61,3,20057.35,682.48,1
106249,14,7,0,204,0.36,0.96,2,132494.45,1404.19,10
106250,4,1,3,42,0.76,0.31,2,22994.43,681.8,2
106251,6,7,2,220,0.48,0.91,3,7593.1,2151.86,7
106252,4,2,4,104,0.9,1.11,1,48499.35,2226.84,8
106253,5,0,1,13,0.92,1.04,3,190329.09,2031.23,9
106254,12,1,0,136,0.29,1.42,4,75550.77,1075.95,9
106255,10,10,2,234,0.71,1.39,3,80587.79,2110.79,0
106256,4,5,3,12,0.18,0.36,0,42194.56,1824.46,0
106257,4,0,5,122,0.4,0.86,0,22426.15,988.64,5
106258,12,10,1,222,0.74,0.85,2,142749.06,1896.69,3
106259,13,9,0,156,0.24,1.03,3,69201.3,2000.9,10
106260,5,10,1,218,0.59,1.5,2,165706.37,1922.03,3
106261,11,3,0,11,0.98,0.97,3,107423.56,1623.26,0
106262,9,9,2,12,0.42,0.89,5,28635.08,863.5,2
106263,2,6,3,102,0.2,1.39,0,101263.41,1854.43,7
106264,8,6,5,109,0.61,0.73,0,32965.81,511.64,6
106265,9,0,1,13,0.43,1.35,5,49659.44,885.62,6
106266,8,3,1,59,0.34,0.92,0,56598.25,2217.57,2
106267,5,0,0,58,0.99,0.94,3,107060.78,1364.86,8
106268,9,2,2,214,0.99,1.21,1,125328.4,2016.08,9
106269,10,5,1,229,0.77,1.03,5,19796.38,675.59,7
106270,14,4,4,176,0.69,0.3,4,100658.47,1126.52,6
106271,7,0,2,147,0.15,0.34,1,24349.77,2212.16,2
106272,10,1,2,22,0.27,0.68,2,151289.11,2377.49,10
106273,3,6,2,7,0.8,1.27,1,180008.44,1442.49,5
106274,7,1,3,17,0.97,1.45,5,116834.89,675.26,10
106275,8,3,4,122,0.72,0.48,4,23910.24,639.35,5
106276,2,2,2,220,0.76,0.95,3,15301.32,1710.26,9
106277,4,8,1,177,0.95,0.71,3,109396.3,955.33,4
106278,8,8,2,210,0.34,0.77,1,77901.03,1184.95,4
106279,6,7,2,22,0.86,0.74,0,23525.05,1789.61,3
106280,3,7,3,219,0.47,1.34,4,97889.07,1430.79,7
106281,13,0,0,97,0.81,1.43,2,125573.57,2010.37,3
106282,10,10,1,9,0.17,1.24,3,74228.82,511.8,6
106283,4,10,2,82,0.19,1.3,2,33841.07,167.99,0
106284,6,0,1,134,0.4,1.41,0,119204.68,369.03,3
106285,15,2,2,129,0.19,1.14,1,153426.78,1408.24,6
106286,7,4,2,157,0.49,1.47,4,165598.88,534.5,1
106287,7,10,2,23,0.8,0.77,2,198045.66,703.05,1
106288,13,3,3,96,0.23,0.38,0,141368.26,271.39,5
106289,11,3,2,190,0.77,0.95,4,121354.53,544.94,6
106290,11,3,4,233,0.6,0.76,5,112723.99,1169.45,7
106291,3,3,0,188,0.24,1.28,1,176990.32,1810.68,6
106292,2,7,2,141,0.84,0.77,3,142536.53,949.21,5
106293,2,3,0,208,0.92,0.88,4,88186.31,709.4,10
106294,6,1,2,31,0.41,1.32,0,121792.18,1311.33,9
106295,4,6,1,125,0.55,1.1,5,55152.61,708.68,2
106296,13,6,4,112,0.17,0.76,1,182781.87,2048.69,4
106297,1,0,3,104,0.85,1.07,4,159852.88,1125.44,8
106298,10,2,1,115,0.92,1.4,3,87938.2,1019.78,0
106299,15,5,3,88,0.38,0.82,2,57250.77,1362.52,7
106300,7,0,2,132,0.97,0.75,4,195096.98,195.56,6
106301,9,0,0,169,0.33,1.0,4,120996.2,1682.16,8
106302,10,4,3,230,0.21,0.47,1,75377.78,452.18,0
106303,10,4,1,137,0.15,1.38,4,167806.78,2389.63,7
106304,12,1,0,63,0.45,1.25,4,64867.08,2477.88,4
106305,7,8,5,48,0.58,1.18,1,96379.32,2447.97,2
106306,13,1,0,190,0.93,1.07,0,60050.84,407.27,3
106307,3,3,1,136,0.6,1.32,0,38550.85,563.91,4
106308,10,7,4,55,0.97,1.09,0,22438.87,770.01,0
106309,3,9,3,231,0.27,0.49,4,152404.06,1589.34,10
106310,9,5,0,143,0.54,0.4,2,111541.37,1939.0,5
106311,12,0,0,106,0.49,1.0,4,191285.52,2281.91,4
106312,4,3,1,132,0.51,1.19,1,192400.78,1647.1,1
106313,15,3,3,70,0.73,0.79,1,70132.23,529.35,5
106314,9,0,2,169,0.79,1.22,1,199761.28,748.42,9
106315,7,9,0,173,0.15,1.39,0,33348.69,295.87,1
106316,14,7,1,166,0.6,0.93,3,10770.67,1085.49,9
106317,11,7,3,26,0.92,1.18,2,51996.83,283.07,2
106318,8,2,1,137,0.51,0.53,5,150359.94,1651.09,2
106319,1,8,2,163,0.96,0.49,1,17777.24,538.53,9
106320,5,9,4,88,0.63,0.83,4,33936.33,1379.38,10
106321,2,3,2,49,0.53,0.32,5,41434.36,781.4,0
106322,2,4,2,109,0.55,0.87,0,138477.07,1012.62,3
106323,10,4,2,73,0.42,1.11,2,76737.9,1877.07,2
106324,8,2,1,196,0.8,1.28,2,191089.11,527.36,2
106325,10,6,0,46,0.26,0.83,4,24785.09,839.48,4
106326,3,9,6,59,0.5,1.26,0,160506.2,2113.01,2
106327,11,2,5,19,0.61,0.64,3,36845.87,2485.07,6
106328,9,2,1,37,0.97,0.99,2,151285.92,1969.07,2
106329,14,7,3,65,0.64,0.95,5,112693.66,509.94,1
106330,10,8,2,128,0.5,0.31,0,47115.09,531.59,0
106331,10,2,0,146,0.81,1.01,4,162203.14,1264.47,9
106332,2,10,0,67,0.34,0.33,3,88162.93,1264.91,0
106333,3,10,2,60,0.45,0.44,1,83821.22,2363.21,10
106334,9,0,1,161,0.97,0.68,3,128061.82,474.49,7
106335,11,3,1,15,0.14,0.41,0,97870.45,102.95,9
106336,4,1,1,197,0.53,0.97,1,126287.3,2368.57,8
106337,9,6,2,27,0.36,0.73,3,14176.06,1620.56,0
106338,5,3,0,124,0.76,1.37,2,170924.38,2251.53,2
106339,12,8,2,73,0.19,0.61,0,29649.27,2193.14,9
106340,3,3,1,181,0.39,0.62,3,151066.31,1259.4,5
106341,11,4,0,30,0.59,1.48,0,81365.5,135.19,4
106342,13,4,0,170,0.7,1.15,4,185521.95,1203.92,7
106343,8,1,0,191,0.58,0.83,3,82302.65,759.35,10
106344,3,3,3,116,0.3,0.91,4,189238.84,1269.61,8
106345,6,7,2,185,0.37,0.73,3,162519.99,1871.93,0
106346,1,0,0,106,0.92,0.65,4,68104.59,1296.11,3
106347,1,6,2,78,0.38,1.14,5,139199.97,231.88,1
106348,12,3,2,130,0.35,0.46,2,80613.89,2224.75,1
106349,9,3,1,140,0.63,0.45,5,27309.92,2155.45,5
106350,11,0,1,125,0.77,1.04,2,3038.84,2159.24,10
106351,6,8,7,101,0.15,1.01,4,109530.48,1904.57,8
106352,10,10,3,91,0.95,0.73,2,150538.64,813.4,6
106353,1,3,4,47,0.76,1.0,4,199979.88,829.01,5
106354,10,8,1,177,0.25,0.87,4,156357.86,212.88,1
106355,5,4,4,196,0.2,1.17,4,34792.05,2475.71,8
106356,4,2,2,159,0.58,0.69,5,140393.18,2103.95,8
106357,12,7,3,162,0.87,1.29,4,41784.43,1352.95,1
106358,9,2,0,119,0.98,1.18,4,35209.8,402.37,3
106359,1,2,2,235,0.18,0.47,0,23526.06,609.42,9
106360,2,1,3,196,0.99,1.35,1,98491.63,609.17,10
106361,2,7,0,31,0.34,1.04,5,165057.84,1093.84,9
106362,15,4,0,161,0.64,0.71,2,146184.89,1168.82,10
106363,14,0,0,234,0.79,1.18,0,79004.27,237.86,1
106364,2,3,3,90,0.33,0.91,3,133008.62,1160.59,8
106365,6,10,2,47,0.69,1.5,5,60858.76,1232.97,7
106366,13,0,1,128,0.57,1.25,1,55522.65,1934.68,5
106367,7,10,1,113,0.96,1.24,2,9854.37,1938.51,2
106368,1,10,1,108,0.51,0.52,0,134737.46,306.93,4
106369,13,10,2,206,0.86,0.42,5,93619.38,1989.83,7
106370,13,8,0,146,0.9,0.51,4,185199.2,1880.71,3
106371,4,3,1,172,0.44,1.35,5,174714.32,210.04,7
106372,4,7,1,56,0.68,0.4,5,159610.67,1905.7,0
106373,12,8,1,97,0.58,1.18,0,196170.13,2231.68,2
106374,3,3,2,185,0.22,1.19,0,21304.39,413.44,4
106375,9,4,5,208,0.94,1.08,5,21642.13,1458.58,4
106376,1,2,4,192,0.8,1.21,4,70789.53,1163.34,7
106377,8,7,3,149,0.27,0.95,5,166876.01,2297.42,8
106378,3,10,3,18,0.77,0.95,2,154208.21,1790.76,4
106379,8,7,2,178,0.14,0.86,5,96093.49,1528.59,7
106380,9,3,0,235,0.18,0.3,1,139364.45,1342.06,4
106381,4,0,1,38,0.93,0.42,3,108876.2,306.06,0
106382,2,10,3,73,0.3,0.64,5,162146.84,2422.53,4
106383,2,9,1,193,0.16,0.44,5,27375.45,2277.02,9
106384,1,6,3,174,0.83,0.53,1,151739.17,2413.66,3
106385,11,7,4,180,0.95,1.02,3,46334.41,1116.06,6
106386,13,0,1,117,0.69,1.36,2,105196.65,1781.68,0
106387,15,3,0,186,0.62,0.35,4,92872.34,1875.26,5
106388,9,8,5,20,0.94,1.24,0,147617.04,1523.85,10
106389,5,6,3,157,0.77,1.03,2,15508.91,1133.17,5
106390,15,3,1,232,0.26,1.49,3,100404.6,2194.75,6
106391,8,1,1,193,0.43,1.25,2,106268.72,2126.8,6
106392,8,6,2,200,0.48,0.31,4,95358.71,2293.75,10
106393,3,5,2,63,0.48,1.06,3,130844.48,2046.66,7
106394,3,8,4,220,0.48,1.5,5,60054.32,310.69,2
106395,14,0,1,174,0.58,1.41,2,196297.42,927.35,2
106396,14,3,0,166,0.64,0.34,0,119615.25,2387.85,2
106397,11,8,2,189,0.56,0.7,0,153727.05,1224.96,6
106398,7,4,2,9,0.38,0.34,2,173561.11,2088.66,5
106399,5,7,0,225,0.24,1.04,1,136597.39,1210.26,6
106400,6,8,1,28,0.22,0.83,2,137370.27,683.71,6
106401,7,6,3,6,0.88,0.32,0,110760.42,814.29,8
106402,7,0,2,117,0.24,1.3,2,136327.76,523.65,8
106403,6,8,4,158,0.46,0.99,0,33381.7,1298.63,8
106404,15,6,0,197,0.84,1.04,1,91512.26,1940.06,6
106405,4,9,0,25,0.16,1.38,1,108080.46,2461.4,6
106406,11,6,1,39,0.19,0.66,3,79824.22,1029.88,8
106407,4,8,0,190,0.93,0.7,4,34753.84,577.75,6
106408,6,10,1,222,0.49,1.12,4,46058.0,229.71,8
106409,9,6,2,217,0.63,1.13,5,111574.58,1062.88,2
106410,7,1,1,173,0.41,0.83,0,85529.04,986.78,5
106411,6,4,1,40,0.68,1.48,3,171642.41,2191.21,10
106412,1,6,4,59,0.35,0.89,0,140415.89,2363.4,8
106413,13,5,3,238,0.61,0.76,3,176989.9,1701.02,1
106414,14,6,0,151,0.56,0.97,1,4671.32,2271.12,4
106415,6,5,5,218,0.6,0.92,4,181582.47,238.5,8
106416,10,3,1,57,0.47,0.75,3,94802.6,130.35,8
106417,4,7,2,70,0.19,0.46,1,84596.84,1818.64,0
106418,14,2,3,18,0.79,1.12,4,14610.27,1034.8,0
106419,6,1,2,16,0.7,1.1,0,14731.65,807.29,3
106420,12,10,2,66,0.46,1.09,5,89032.31,2112.69,7
106421,8,6,1,203,0.24,0.62,0,60760.2,419.39,0
106422,2,4,1,174,0.36,1.27,4,42575.11,1636.68,4
106423,11,3,3,42,0.37,1.2,1,33544.2,1929.65,10
106424,10,0,2,198,0.49,0.58,5,164295.05,1175.95,0
106425,13,8,1,169,0.97,0.65,5,67814.07,842.04,8
106426,10,6,2,208,0.8,0.37,4,104607.99,1600.46,0
106427,14,10,2,56,0.42,1.45,4,168907.42,2023.9,8
106428,12,0,1,187,0.34,0.62,4,9691.39,104.62,0
106429,15,10,0,169,0.44,0.95,5,49350.15,1773.74,6
106430,7,0,0,11,0.53,0.8,3,108161.42,414.18,2
106431,6,3,1,201,0.56,0.86,1,186985.03,512.76,6
106432,8,8,3,168,0.42,0.55,0,115288.77,2135.02,3
106433,2,10,1,11,0.51,1.09,0,137474.52,1693.6,8
106434,4,6,1,149,0.44,0.32,1,188360.97,2197.54,6
106435,11,1,3,166,0.82,0.95,3,107831.16,1984.16,10
106436,14,0,1,134,0.94,1.46,3,96795.38,415.46,1
106437,6,6,4,159,1.0,0.4,2,61623.51,1718.39,9
106438,5,10,2,55,0.74,1.13,3,45976.44,2058.47,0
106439,6,0,2,136,0.15,1.39,4,139376.48,2412.53,5
106440,13,1,0,29,0.92,0.7,2,178688.2,2276.56,9
106441,9,2,2,118,0.62,1.04,0,100791.24,1934.53,8
106442,5,10,3,230,0.45,0.73,4,132584.75,2358.4,10
106443,4,5,4,115,0.96,0.91,2,130292.41,171.68,7
106444,4,2,1,234,0.53,1.1,0,160233.78,1416.13,6
106445,15,2,5,221,0.61,0.58,1,131266.68,1655.53,8
106446,15,0,3,50,0.45,0.82,5,18876.86,1709.47,8
106447,7,10,3,9,0.38,0.4,0,14831.69,803.33,4
106448,11,10,5,75,0.7,1.03,3,138416.94,956.32,2
106449,12,8,2,130,0.25,1.24,4,180068.55,1992.26,8
106450,3,8,1,213,0.7,0.81,1,45175.28,2009.33,9
106451,5,8,3,47,0.95,0.56,0,67434.87,1565.66,3
106452,11,9,2,30,0.55,0.57,4,71226.32,914.92,5
106453,14,7,1,220,0.79,0.67,2,122144.89,1114.24,0
106454,14,1,4,169,0.78,0.65,4,62966.93,1099.94,3
106455,12,6,1,11,0.35,1.42,3,10600.1,431.38,3
106456,7,2,1,145,0.39,0.94,1,43242.95,2123.34,1
106457,10,1,2,18,0.99,0.5,4,149825.71,1713.91,0
106458,4,2,1,223,0.73,1.08,0,44789.78,1487.09,9
106459,2,6,0,213,0.71,0.62,4,42847.59,1441.95,9
106460,14,3,1,48,0.99,1.33,2,96489.91,2175.55,1
106461,10,2,3,120,0.48,0.93,0,103501.95,947.9,8
106462,1,7,3,176,0.48,0.93,4,17934.17,736.73,8
106463,1,3,3,179,0.56,0.78,0,198423.73,2196.04,2
106464,6,2,1,182,0.27,0.9,3,38328.52,2201.1,7
106465,15,5,3,114,0.67,0.62,0,50047.05,918.66,4
106466,5,4,5,67,0.8,0.32,1,185541.07,497.59,4
106467,4,3,1,139,0.74,0.68,3,183173.08,2132.5,9
106468,10,2,1,46,0.71,0.56,4,77451.47,1495.62,4
106469,10,4,1,26,0.56,0.43,3,154689.11,1798.82,9
106470,14,1,3,11,0.62,1.38,0,126540.73,1476.79,8
106471,10,9,4,144,0.7,0.93,1,54225.81,1367.82,1
106472,11,7,1,75,0.83,1.4,0,183270.26,912.4,1
106473,14,1,2,66,0.45,0.73,2,176853.3,1598.08,2
106474,1,0,1,64,0.17,0.34,0,75477.53,1449.78,5
106475,13,2,5,226,0.79,0.99,4,143269.02,2448.24,1
106476,1,3,3,143,0.36,0.5,0,133798.79,1168.18,9
106477,11,10,1,147,0.99,0.36,2,171726.06,210.54,5
106478,13,4,1,104,0.27,0.78,4,55340.99,1395.23,8
106479,1,2,1,231,0.5,1.28,2,169755.96,882.89,5
106480,12,0,1,151,0.69,0.76,5,99824.36,1910.98,3
106481,2,8,1,60,0.72,0.37,5,130126.39,317.29,8
106482,6,1,0,81,0.73,0.85,0,15184.66,1413.54,9
106483,1,9,1,237,0.53,0.98,0,131544.71,699.28,1
106484,9,2,1,138,0.22,1.11,0,91445.65,2467.56,8
106485,13,8,0,162,0.61,1.13,3,103131.37,1418.22,4
106486,3,6,3,19,0.43,1.03,3,169228.78,783.86,9
106487,2,7,4,209,0.89,1.26,2,126875.53,1937.58,4
106488,8,10,5,103,0.13,1.4,5,153297.96,1729.8,1
106489,2,5,6,54,0.64,0.46,1,9946.05,1866.65,6
106490,14,0,2,44,0.97,1.04,2,123388.03,789.03,3
106491,13,0,2,52,0.9,0.76,4,91227.68,2125.88,9
106492,12,10,2,209,0.41,1.14,1,91740.36,1597.92,3
106493,2,7,1,224,0.92,0.33,1,95252.29,276.26,5
106494,2,2,1,50,0.97,1.36,5,146378.0,230.36,2
106495,6,5,1,233,0.97,0.35,2,177054.02,1631.05,5
106496,15,7,0,129,0.71,0.86,1,193169.39,1742.03,3
106497,7,3,1,194,0.14,1.3,2,194339.49,1686.79,2
106498,3,6,1,208,0.2,0.94,2,143698.21,1245.31,2
106499,3,5,2,108,0.72,0.74,1,151218.72,1503.17,10
106500,12,9,3,48,0.92,0.92,2,85574.69,2166.07,6
106501,3,7,3,86,0.89,0.92,5,14295.13,1724.89,9
106502,14,10,2,61,0.4,1.38,4,121702.19,1015.42,2
106503,8,3,3,117,0.39,1.31,0,197869.12,2299.24,6
106504,10,2,2,217,0.45,0.87,2,26627.03,553.39,10
106505,7,9,6,100,0.79,0.88,3,175300.13,891.39,1
106506,13,6,3,84,0.74,0.83,1,25540.25,2170.32,1
106507,14,1,1,116,0.33,0.59,0,67593.31,2391.21,1
106508,8,9,2,15,0.5,0.5,5,98962.3,2215.96,10
106509,11,4,0,99,0.19,1.33,3,66629.27,648.09,2
106510,12,8,0,225,0.61,0.73,4,94627.77,526.67,8
106511,3,7,2,103,0.84,0.42,3,12721.94,2040.74,10
