ApplicationID,CustomerID,ApplicationDate,DecisionDate,LoanPurpose,LoanAmount,LoanTermMonths,InterestRate,Approved,Status,IsFraudApp,FraudReason,ApplicationLocation,ApplicationDeviceID
218904,103044,2023-06-06,2023-06-24,Debt consolidation,43000,60,12.33,1,Active,1,Location,New Westminster,dvc_68874
218905,102536,2023-11-22,2023-12-08,Wedding,1000,48,10.22,1,Active,0,,Surrey,dvc_80192
218906,109506,2024-04-14,2024-05-06,Debt consolidation,33000,36,11.2,1,Active,0,,Vancouver,dvc_99440
218907,103307,2024-12-30,2025-01-18,Car Loan,27000,12,13.1,1,Active,0,,Langley,dvc_67615
218908,109889,2025-01-03,2025-01-25,Debt consolidation,12000,12,13.34,0,NotApproved,0,,Vancouver,dvc_34384
218909,103439,2025-04-18,2025-05-12,Wedding,14000,24,10.85,1,Default,0,,Langley,dvc_96084
218910,102335,2025-02-15,2025-03-03,Emergency,6000,36,9.88,1,Active,0,,Campbell River,dvc_89859
218911,101773,2025-02-04,2025-02-23,Wedding,1000,60,11.41,1,Active,0,,New Westminster,dvc_94479
218912,109870,2024-07-19,2024-08-11,Emergency,6000,24,10.24,0,NotApproved,0,,Kamloops,dvc_66983
218913,108564,2024-08-13,2024-09-03,Medical expenses,12000,36,11.78,1,Active,0,,Vancouver,dvc_49141
218914,108163,2023-07-04,2023-07-28,Debt consolidation,3000,24,11.49,0,NotApproved,0,,Kelowna,dvc_95334
218915,104960,2025-02-10,2025-03-06,Home renovation,5000,60,11.52,0,NotApproved,0,,West Vancouver,dvc_65899
218916,101394,2023-06-10,2023-07-01,Car Loan,14000,60,7.2,1,Active,0,,Vancouver,dvc_16083
218917,100525,2025-04-07,2025-04-22,Car Loan,10000,36,16.24,1,Default,0,,Nanaimo,dvc_54715
218918,108685,2024-12-09,2024-12-24,Home renovation,27000,36,14.98,0,NotApproved,1,Document,Chilliwack,dvc_51924
218919,104094,2023-12-10,2024-01-01,Car Loan,3000,12,11.73,1,Closed,0,,Surrey,dvc_90045
218920,102916,2025-02-19,2025-03-07,Car Loan,18000,36,11.25,0,NotApproved,0,,Victoria,dvc_71307
218921,108573,2023-07-13,2023-08-06,Car Loan,20000,24,11.95,1,Active,0,,Prince George,dvc_56656
218922,102113,2023-07-28,2023-08-16,Debt consolidation,38000,12,12.2,1,Closed,0,,Surrey,dvc_74043
218923,105551,2023-07-13,2023-08-03,Home renovation,29000,12,10.62,1,Closed,0,,Kamloops,dvc_55736
218924,107023,2023-09-05,2023-09-21,Medical expenses,6000,60,11.98,0,NotApproved,0,,Kamloops,dvc_90523
218925,108213,2024-05-04,2024-05-26,Wedding,19000,60,14.7,1,Active,1,Identity,Vernon,dvc_80944
218926,100585,2023-10-17,2023-11-04,Car Loan,9000,60,13.57,1,Active,0,,Chilliwack,dvc_89681
218927,109474,2024-01-04,2024-01-21,Wedding,25000,48,10.62,0,NotApproved,0,,Surrey,dvc_77088
218928,105739,2023-07-02,2023-07-23,Car Loan,28000,48,11.73,1,Active,0,,Vancouver,dvc_53255
218929,107149,2024-01-28,2024-02-21,Debt consolidation,28000,36,10.66,0,NotApproved,1,Identity,Nanaimo,dvc_43565
218930,101307,2024-02-25,2024-03-19,Wedding,24000,12,10.24,1,Closed,0,,Vancouver,dvc_50992
218931,101287,2024-09-08,2024-09-30,Car Loan,29000,48,14.23,1,Active,0,,Penticton,dvc_43081
218932,101079,2024-10-19,2024-11-12,Wedding,14000,48,10.58,1,Active,0,,Chilliwack,dvc_51243
218933,101574,2025-04-20,2025-05-11,Emergency,9000,48,11.85,1,Active,0,,Vancouver,dvc_90071
218934,100690,2023-12-05,2023-12-26,Wedding,5000,36,11.08,1,Active,0,,Vancouver,dvc_64090
218935,108197,2024-01-12,2024-02-06,Wedding,5000,60,12.19,0,NotApproved,0,,Langley,dvc_16038
218936,102345,2023-09-07,2023-10-02,Debt consolidation,28000,60,13.57,1,Active,0,,Prince George,dvc_28051
218937,101334,2024-09-11,2024-09-30,Debt consolidation,48000,48,10.6,0,NotApproved,0,,Maple Ridge,dvc_67191
218938,101923,2024-04-02,2024-04-26,Wedding,11000,48,8.87,0,NotApproved,0,,Surrey,dvc_45884
218939,103712,2024-06-04,2024-06-20,Wedding,29000,12,12.32,1,Active,0,,Port Coquitlam,dvc_17856
218940,105392,2024-10-21,2024-11-15,Car Loan,25000,48,7.56,1,Active,0,,Coquitlam,dvc_54966
218941,104783,2023-09-02,2023-09-19,Travel,12000,48,13.6,1,Active,0,,Prince George,dvc_57784
218942,109581,2024-10-20,2024-11-10,Debt consolidation,5000,48,10.93,1,Active,0,,Vancouver,dvc_16789
218943,100044,2023-07-28,2023-08-22,Wedding,4000,36,10.69,1,Active,0,,Victoria,dvc_20886
218944,104069,2023-07-28,2023-08-12,Wedding,20000,48,16.59,0,NotApproved,0,,Vancouver,dvc_51044
218945,108386,2023-12-10,2024-01-04,Debt consolidation,32000,36,14.72,0,NotApproved,0,,West Vancouver,dvc_98615
218946,109552,2025-05-27,2025-06-15,Emergency,4000,48,11.76,1,Pending,0,,Vancouver,dvc_77936
218947,102877,2024-07-25,2024-08-13,Debt consolidation,27000,60,15.14,0,NotApproved,0,,Vancouver,app_dvc_102877
218948,109901,2023-11-05,2023-11-23,Emergency,7000,48,10.62,0,NotApproved,0,,Coquitlam,dvc_71134
218949,108218,2024-06-17,2024-07-04,Debt consolidation,18000,36,8.84,0,NotApproved,0,,Burnaby,dvc_25926
218950,104947,2024-11-27,2024-12-22,Debt consolidation,34000,60,12.5,1,Active,0,,Nanaimo,dvc_96392
218951,107343,2024-12-21,2025-01-10,Debt consolidation,36000,24,11.81,1,Active,0,,Burnaby,dvc_57254
218952,106094,2025-02-19,2025-03-12,Car Loan,25000,36,11.69,0,NotApproved,0,,Surrey,app_dvc_106094
218953,102867,2024-03-02,2024-03-26,Debt consolidation,41000,36,10.63,1,Active,0,,Surrey,dvc_31030
218954,105695,2025-04-26,2025-05-21,Debt consolidation,42000,36,8.4,1,Active,0,,Langford,dvc_45486
218955,106473,2025-05-09,2025-05-28,Travel,5000,12,11.23,1,Active,0,,Surrey,dvc_49527
218956,105062,2025-03-27,2025-04-15,Emergency,2000,24,14.2,0,NotApproved,0,,Surrey,dvc_36104
218957,104240,2023-11-17,2023-12-09,Car Loan,28000,48,10.05,1,Active,0,,Vancouver,dvc_58546
218958,105264,2024-05-08,2024-05-23,Car Loan,17000,60,10.11,1,Active,1,Location,Victoria,dvc_28501
218959,100375,2024-12-03,2024-12-20,Wedding,18000,60,11.09,1,Active,0,,Chilliwack,dvc_53040
218960,107446,2024-01-20,2024-02-12,Medical expenses,3000,36,11.66,1,Active,0,,Vancouver,dvc_82033
218961,104018,2024-03-10,2024-04-02,Car Loan,20000,48,8.99,1,Active,0,,Vernon,dvc_75356
218962,106349,2025-01-25,2025-02-16,Home renovation,14000,36,10.58,1,Active,0,,Abbotsford,dvc_30132
218963,100561,2024-07-31,2024-08-20,Emergency,6000,36,14.01,0,NotApproved,0,,Campbell River,dvc_61765
218964,104095,2024-01-12,2024-02-06,Debt consolidation,33000,24,10.61,1,Active,0,,Vancouver,dvc_42117
218965,104705,2025-04-03,2025-04-26,Wedding,17000,12,11.84,0,NotApproved,0,,Richmond,dvc_69079
218966,105902,2024-10-18,2024-11-02,Medical expenses,10000,60,11.03,1,Active,0,,Vancouver,dvc_68328
218967,102022,2023-12-05,2023-12-20,Car Loan,27000,36,13.79,0,NotApproved,0,,Maple Ridge,dvc_72302
218968,105047,2024-07-12,2024-07-28,Debt consolidation,30000,60,15.74,1,Active,0,,Richmond,app_dvc_105047
218969,100126,2025-04-22,2025-05-11,Debt consolidation,38000,24,13.16,0,NotApproved,1,Document,Langley,dvc_13025
218970,100777,2023-12-23,2024-01-11,Car Loan,6000,48,10.36,0,NotApproved,0,,Burnaby,dvc_59079
218971,106559,2024-02-01,2024-02-26,Car Loan,29000,36,15.34,1,Active,0,,Burnaby,dvc_40074
218972,106881,2024-11-21,2024-12-13,Debt consolidation,24000,48,11.82,0,NotApproved,0,,Surrey,dvc_40269
218973,102639,2024-07-23,2024-08-13,Wedding,23000,48,11.99,1,Active,1,Document,Burnaby,dvc_16331
218974,108714,2024-06-24,2024-07-11,Car Loan,4000,24,11.89,1,Active,0,,Coquitlam,dvc_30065
218975,101389,2023-08-19,2023-09-13,Car Loan,8000,48,11.27,1,Active,0,,Surrey,dvc_77065
218976,100257,2023-07-10,2023-07-27,Debt consolidation,1000,36,11.26,0,NotApproved,0,,Langley,dvc_71950
218977,104101,2024-02-23,2024-03-12,Car Loan,15000,24,12.45,0,NotApproved,0,,Nanaimo,dvc_24790
218978,106865,2025-04-28,2025-05-21,Emergency,2000,24,15.07,1,Active,0,,Vancouver,dvc_41044
218979,105698,2024-04-13,2024-04-29,Car Loan,8000,48,10.72,0,NotApproved,0,,Richmond,dvc_46783
218980,108100,2024-11-27,2024-12-21,Wedding,29000,12,11.53,0,NotApproved,0,,Burnaby,dvc_81359
218981,107624,2024-09-24,2024-10-12,Travel,14000,48,11.03,1,Default,1,Document,Surrey,dvc_34173
218982,103719,2024-06-10,2024-07-02,Wedding,20000,48,10.87,1,Active,0,,Surrey,dvc_10701
218983,108518,2024-01-02,2024-01-26,Car Loan,16000,24,11.4,1,Active,0,,North Vancouver,dvc_40590
218984,104485,2023-07-29,2023-08-19,Debt consolidation,6000,60,14.08,0,NotApproved,0,,Langley,dvc_53400
218985,100613,2023-11-04,2023-11-24,Emergency,10000,60,10.74,1,Active,0,,Richmond,dvc_64081
218986,107509,2025-05-07,2025-05-22,Travel,7000,36,11.65,0,NotApproved,0,,Nanaimo,dvc_82956
218987,109358,2023-09-13,2023-10-06,Car Loan,12000,48,14.75,1,Active,0,,Chilliwack,dvc_18632
218988,100996,2025-03-13,2025-04-01,Travel,6000,24,12.46,1,Active,0,,Vancouver,dvc_92904
218989,100049,2024-07-07,2024-07-30,Debt consolidation,21000,36,11.59,0,NotApproved,0,,Vancouver,dvc_53097
218990,103896,2023-11-25,2023-12-10,Medical expenses,23000,36,11.44,0,NotApproved,0,,Surrey,dvc_13862
218991,103130,2024-01-21,2024-02-06,Wedding,24000,48,11.94,0,NotApproved,0,,Vancouver,dvc_16240
218992,100091,2024-12-26,2025-01-19,Wedding,18000,36,10.87,1,Active,0,,Kelowna,dvc_90113
218993,103085,2024-08-01,2024-08-24,Home renovation,37000,24,11.69,1,Active,0,,Vancouver,dvc_54221
218994,108622,2023-11-09,2023-11-29,Wedding,29000,12,15.9,1,Closed,0,,Surrey,dvc_92196
218995,102727,2023-09-02,2023-09-25,Debt consolidation,48000,24,11.33,1,Active,0,,Vancouver,dvc_65627
218996,103945,2024-03-14,2024-04-07,Car Loan,12000,24,10.58,1,Active,0,,Burnaby,dvc_93342
218997,108411,2024-12-13,2025-01-01,Car Loan,8000,48,10.45,0,NotApproved,0,,Vancouver,dvc_32000
218998,100592,2025-02-22,2025-03-13,Wedding,5000,24,10.53,1,Default,0,,Maple Ridge,dvc_98544
218999,101579,2025-01-31,2025-02-24,Car Loan,3000,24,11.57,0,NotApproved,0,,Nanaimo,app_dvc_101579
219000,104798,2023-09-17,2023-10-02,Wedding,13000,48,12.24,1,Active,0,,Vancouver,dvc_39861
219001,107544,2023-06-26,2023-07-20,Car Loan,15000,48,10.81,0,NotApproved,0,,Abbotsford,dvc_48686
219002,108596,2023-11-28,2023-12-23,Wedding,25000,12,11.93,0,NotApproved,0,,Burnaby,dvc_12350
219003,105007,2024-11-22,2024-12-10,Car Loan,16000,36,11.56,0,NotApproved,0,,Vancouver,dvc_90301
219004,104241,2024-05-05,2024-05-30,Debt consolidation,19000,60,13.57,1,Active,0,,Penticton,dvc_24726
219005,106152,2024-10-15,2024-11-04,Debt consolidation,9000,36,11.24,1,Active,0,,Kelowna,dvc_93227
219006,100108,2025-01-12,2025-02-05,Medical expenses,25000,60,15.93,1,Active,0,,Langley,dvc_77331
219007,100567,2024-05-16,2024-06-06,Debt consolidation,34000,24,11.34,0,NotApproved,1,Location,Burnaby,dvc_64787
219008,100221,2023-08-26,2023-09-12,Wedding,9000,36,10.23,1,Active,0,,Vancouver,dvc_22667
219009,108070,2023-06-15,2023-07-02,Debt consolidation,8000,60,16.7,1,Active,0,,West Vancouver,dvc_55982
219010,101852,2024-06-20,2024-07-13,Wedding,22000,36,11.16,0,NotApproved,0,,Coquitlam,dvc_61026
219011,107543,2025-03-09,2025-03-29,Debt consolidation,24000,24,11.35,0,NotApproved,0,,Langley,dvc_99922
219012,106336,2023-06-25,2023-07-14,Home renovation,5000,36,11.37,1,Active,0,,Nanaimo,dvc_13878
219013,100591,2023-12-25,2024-01-09,Medical expenses,22000,24,10.5,0,NotApproved,0,,Kelowna,dvc_47318
219014,103959,2023-12-31,2024-01-21,Car Loan,20000,60,11.04,1,Active,0,,Vancouver,dvc_72011
219015,108831,2024-08-28,2024-09-19,Wedding,21000,36,13.1,0,NotApproved,0,,Surrey,dvc_54768
219016,100993,2024-03-23,2024-04-15,Wedding,14000,60,10.85,1,Active,0,,Langford,dvc_98876
219017,104402,2024-01-18,2024-02-04,Debt consolidation,2000,12,11.35,0,NotApproved,0,,Vancouver,dvc_59732
219018,108812,2025-03-02,2025-03-23,Car Loan,19000,12,15.44,1,Active,0,,West Vancouver,app_dvc_108812
219019,103186,2023-08-03,2023-08-28,Medical expenses,16000,12,10.47,0,NotApproved,0,,Surrey,dvc_31497
219020,100950,2023-07-15,2023-08-02,Home renovation,28000,48,16.8,1,Active,0,,Langley,dvc_57715
219021,102673,2024-01-01,2024-01-23,Wedding,24000,24,11.19,1,Active,0,,Kelowna,dvc_23965
219022,102444,2025-03-23,2025-04-10,Car Loan,12000,12,7.08,0,NotApproved,0,,Kelowna,dvc_12818
219023,104583,2024-09-14,2024-10-09,Home renovation,37000,12,14.67,1,Active,0,,Abbotsford,dvc_68010
219024,102528,2024-03-23,2024-04-12,Debt consolidation,44000,12,11.91,0,NotApproved,0,,Surrey,dvc_33918
219025,108759,2024-06-17,2024-07-04,Travel,14000,48,13.87,1,Active,0,,Port Coquitlam,dvc_50200
219026,108301,2023-06-13,2023-07-05,Car Loan,18000,36,13.2,1,Active,0,,Vancouver,dvc_23636
219027,103332,2025-03-30,2025-04-17,Emergency,2000,48,11.42,0,NotApproved,0,,Coquitlam,dvc_62048
219028,103308,2024-03-22,2024-04-16,Emergency,4000,24,10.82,1,Active,0,,Kamloops,dvc_35392
219029,106606,2024-03-23,2024-04-11,Wedding,13000,36,11.32,1,Active,0,,Burnaby,dvc_39935
219030,102035,2024-05-08,2024-05-26,Debt consolidation,28000,60,16.0,1,Active,0,,Vancouver,dvc_27648
219031,109369,2023-07-03,2023-07-21,Emergency,9000,12,11.13,1,Closed,0,,White Rock,dvc_73594
219032,105518,2023-11-20,2023-12-09,Car Loan,17000,36,8.67,0,NotApproved,0,,Burnaby,app_dvc_105518
219033,100387,2023-11-05,2023-11-27,Travel,15000,60,11.71,0,NotApproved,1,Identity,Surrey,dvc_75407
219034,102713,2024-03-19,2024-04-13,Debt consolidation,24000,48,11.2,1,Active,0,,Langley,dvc_59265
219035,105520,2023-10-20,2023-11-06,Debt consolidation,33000,60,12.33,0,NotApproved,0,,Vancouver,dvc_41365
219036,106291,2024-10-23,2024-11-12,Wedding,21000,36,11.41,1,Active,0,,Chilliwack,dvc_83938
219037,107627,2024-04-28,2024-05-18,Home renovation,28000,48,11.49,1,Active,0,,Vancouver,dvc_61291
219038,105150,2024-07-16,2024-08-06,Wedding,26000,48,11.46,1,Active,0,,Vancouver,dvc_15187
219039,107907,2023-07-09,2023-08-03,Car Loan,13000,24,11.56,0,NotApproved,0,,Kelowna,dvc_93597
219040,107075,2024-10-23,2024-11-07,Debt consolidation,32000,24,11.54,1,Active,0,,Vancouver,dvc_79772
219041,107368,2024-01-22,2024-02-09,Home renovation,19000,24,11.73,0,NotApproved,0,,Surrey,dvc_68820
219042,103177,2023-06-23,2023-07-08,Wedding,9000,48,14.1,0,NotApproved,0,,Vancouver,dvc_93895
219043,106830,2024-07-23,2024-08-09,Debt consolidation,12000,36,11.5,0,NotApproved,0,,Coquitlam,dvc_28292
219044,107034,2025-01-11,2025-01-26,Emergency,7000,60,8.93,0,NotApproved,1,Document,Surrey,dvc_95865
219045,100517,2024-02-24,2024-03-18,Debt consolidation,19000,60,10.24,1,Active,0,,Vancouver,dvc_84660
219046,104469,2025-05-26,2025-06-10,Car Loan,24000,48,11.0,0,Pending,0,,Vancouver,dvc_16011
219047,108267,2023-06-19,2023-07-09,Emergency,8000,60,12.26,0,NotApproved,0,,Vancouver,dvc_34881
219048,106866,2025-05-05,2025-05-26,Debt consolidation,48000,60,11.6,1,Active,0,,Victoria,dvc_75873
219049,101770,2024-09-13,2024-10-06,Debt consolidation,47000,36,12.37,1,Active,0,,Nanaimo,dvc_23963
219050,100001,2025-01-05,2025-01-20,Wedding,16000,24,10.9,0,NotApproved,0,,Prince George,dvc_71043
219051,109873,2025-04-22,2025-05-09,Car Loan,30000,36,15.69,1,Default,0,,Campbell River,dvc_54586
219052,109223,2024-02-15,2024-03-09,Car Loan,17000,12,15.53,1,Closed,0,,Kelowna,dvc_98423
219053,105806,2025-05-15,2025-06-04,Debt consolidation,37000,24,11.07,0,Pending,0,,Langley,dvc_50570
219054,107833,2025-03-03,2025-03-21,Debt consolidation,45000,24,12.02,1,Active,0,,Surrey,dvc_60799
219055,109045,2025-05-03,2025-05-22,Debt consolidation,46000,60,8.98,1,Active,0,,Surrey,dvc_62199
219056,104918,2023-12-19,2024-01-10,Debt consolidation,46000,24,12.54,0,NotApproved,0,,Burnaby,dvc_78163
219057,109593,2025-02-17,2025-03-05,Car Loan,10000,48,14.74,1,Active,0,,Vancouver,dvc_69625
219058,104110,2025-01-04,2025-01-26,Debt consolidation,8000,36,8.61,1,Active,1,Identity,Vancouver,dvc_48012
219059,103369,2024-08-31,2024-09-19,Emergency,7000,36,11.47,0,NotApproved,0,,Richmond,dvc_12163
219060,105641,2023-11-14,2023-12-03,Debt consolidation,20000,48,11.23,1,Active,0,,Vancouver,dvc_76183
219061,104380,2025-01-07,2025-01-26,Wedding,23000,12,10.57,1,Active,0,,Burnaby,dvc_89073
219062,106812,2023-06-20,2023-07-09,Car Loan,14000,24,12.14,0,NotApproved,0,,Langley,dvc_94983
219063,107129,2024-02-18,2024-03-13,Wedding,6000,60,10.53,1,Active,0,,Abbotsford,dvc_65251
219064,102784,2024-12-13,2024-12-29,Home renovation,34000,12,15.51,1,Active,0,,Burnaby,dvc_35016
219065,104612,2025-03-04,2025-03-21,Car Loan,23000,48,15.87,0,NotApproved,0,,Kelowna,dvc_64104
219066,100984,2024-09-23,2024-10-18,Car Loan,14000,48,10.3,0,NotApproved,0,,Vancouver,dvc_24709
219067,104077,2024-05-01,2024-05-24,Car Loan,14000,12,13.52,1,Closed,0,,Burnaby,dvc_92069
219068,102075,2025-04-01,2025-04-21,Emergency,6000,36,11.17,1,Default,0,,Richmond,dvc_86045
219069,100350,2024-04-26,2024-05-11,Travel,18000,36,11.54,1,Active,0,,Vancouver,dvc_19910
219070,103482,2025-01-26,2025-02-14,Debt consolidation,32000,12,15.82,1,Active,1,Location,Langford,dvc_30479
219071,102877,2024-12-16,2024-12-31,Debt consolidation,35000,12,13.12,1,Active,0,,Vancouver,app_dvc_102877
219072,109936,2025-05-20,2025-06-10,Car Loan,13000,12,16.4,0,Pending,0,,Surrey,dvc_63678
219073,106072,2024-12-21,2025-01-06,Home renovation,20000,36,13.89,1,Default,0,,Vancouver,dvc_13875
219074,103198,2025-01-03,2025-01-26,Debt consolidation,42000,24,10.67,0,NotApproved,0,,Coquitlam,dvc_91255
219075,102367,2023-07-13,2023-08-05,Car Loan,22000,12,10.0,0,NotApproved,0,,Abbotsford,dvc_98415
219076,101829,2025-02-15,2025-03-02,Wedding,14000,48,11.24,1,Active,0,,Langford,dvc_24743
219077,108013,2023-08-22,2023-09-10,Debt consolidation,4000,60,10.84,1,Default,0,,Vancouver,dvc_24067
219078,104050,2024-08-01,2024-08-23,Car Loan,7000,60,14.76,1,Active,0,,Surrey,dvc_78242
219079,103693,2024-03-26,2024-04-11,Car Loan,15000,60,10.5,0,NotApproved,0,,Langley,dvc_93644
219080,106796,2024-12-10,2025-01-01,Car Loan,28000,36,11.58,1,Active,0,,Port Coquitlam,dvc_14583
219081,106494,2025-05-23,2025-06-17,Car Loan,13000,60,11.76,1,Default,0,,Richmond,dvc_36930
219082,105494,2024-11-06,2024-11-29,Car Loan,8000,24,10.74,1,Active,0,,Richmond,dvc_12466
219083,106280,2024-01-08,2024-01-29,Emergency,7000,12,12.18,1,Closed,1,Identity,West Vancouver,dvc_29342
219084,100384,2025-03-26,2025-04-11,Emergency,4000,24,7.76,1,Active,0,,Kelowna,dvc_83949
219085,109699,2025-05-27,2025-06-16,Wedding,4000,24,14.27,1,Pending,0,,Kelowna,dvc_77114
219086,100783,2024-07-18,2024-08-08,Car Loan,23000,60,8.08,1,Active,0,,Kelowna,dvc_43754
219087,101053,2024-05-24,2024-06-11,Debt consolidation,16000,12,14.57,0,NotApproved,0,,Burnaby,dvc_91506
219088,106666,2024-04-23,2024-05-18,Home renovation,2000,24,10.85,0,NotApproved,0,,New Westminster,dvc_34608
219089,109165,2024-08-16,2024-09-04,Debt consolidation,40000,36,11.13,1,Active,0,,North Vancouver,dvc_45904
219090,100953,2024-12-08,2024-12-27,Medical expenses,16000,48,11.11,1,Active,0,,Victoria,dvc_32279
219091,104902,2024-08-13,2024-08-30,Wedding,5000,48,10.8,0,NotApproved,0,,Surrey,dvc_20535
219092,102809,2025-01-16,2025-02-05,Travel,16000,12,10.65,1,Active,0,,Richmond,dvc_55190
219093,105325,2024-07-06,2024-07-25,Debt consolidation,25000,36,12.2,1,Active,0,,Surrey,dvc_66389
219094,108724,2023-12-18,2024-01-02,Debt consolidation,29000,48,10.73,0,NotApproved,0,,Coquitlam,dvc_67611
219095,104039,2023-10-03,2023-10-24,Debt consolidation,7000,60,11.91,0,NotApproved,0,,Vancouver,dvc_53900
219096,100999,2024-03-21,2024-04-05,Emergency,3000,48,11.9,1,Active,0,,Campbell River,dvc_87714
219097,108115,2024-05-26,2024-06-14,Wedding,20000,12,10.52,1,Active,0,,Port Coquitlam,dvc_72392
219098,105609,2024-12-29,2025-01-16,Debt consolidation,45000,36,11.07,0,NotApproved,0,,Vancouver,dvc_50248
219099,101201,2025-05-17,2025-06-08,Car Loan,13000,48,15.16,0,Pending,0,,Vancouver,dvc_30037
219100,103226,2023-12-01,2023-12-24,Wedding,27000,60,15.18,1,Active,0,,Chilliwack,dvc_90351
219101,102057,2023-09-09,2023-09-26,Car Loan,8000,12,11.7,1,Closed,0,,Abbotsford,dvc_70556
219102,105285,2025-05-04,2025-05-21,Debt consolidation,21000,24,11.15,0,NotApproved,0,,Burnaby,dvc_92070
219103,109234,2023-06-10,2023-06-26,Car Loan,20000,36,11.54,1,Default,0,,Port Coquitlam,dvc_36148
219104,101311,2024-01-03,2024-01-25,Car Loan,3000,48,10.77,0,NotApproved,0,,Richmond,dvc_40039
219105,100109,2025-02-09,2025-03-06,Wedding,16000,48,11.41,0,NotApproved,0,,Kamloops,dvc_24434
219106,109598,2024-11-10,2024-11-26,Wedding,26000,36,10.36,1,Default,0,,North Vancouver,dvc_82713
219107,101345,2023-12-29,2024-01-20,Home renovation,9000,60,7.05,0,NotApproved,0,,Vancouver,dvc_60900
219108,106708,2023-08-04,2023-08-21,Debt consolidation,45000,36,11.24,1,Active,0,,Richmond,dvc_12440
219109,104060,2023-12-10,2023-12-26,Car Loan,6000,24,11.74,1,Active,0,,Chilliwack,dvc_69472
219110,108681,2025-01-18,2025-02-11,Car Loan,3000,12,10.34,0,NotApproved,0,,West Vancouver,dvc_26274
219111,102408,2024-07-24,2024-08-11,Debt consolidation,26000,24,14.59,0,NotApproved,0,,Surrey,dvc_86608
219112,108820,2024-01-14,2024-01-29,Emergency,9000,24,11.13,0,NotApproved,0,,Victoria,dvc_60811
219113,105434,2024-02-16,2024-03-07,Wedding,22000,24,11.93,0,NotApproved,0,,North Vancouver,dvc_45921
219114,107383,2024-08-15,2024-09-08,Wedding,15000,36,9.48,0,NotApproved,0,,Vancouver,dvc_26919
219115,109715,2024-03-31,2024-04-15,Home renovation,31000,48,12.65,0,NotApproved,0,,Vancouver,app_dvc_109715
219116,108655,2023-06-28,2023-07-19,Debt consolidation,27000,24,12.26,1,Active,0,,Langley,dvc_97164
219117,109933,2024-09-19,2024-10-11,Emergency,10000,36,11.19,1,Active,0,,Kelowna,dvc_63562
219118,104877,2023-12-29,2024-01-18,Emergency,2000,36,11.61,0,NotApproved,0,,North Vancouver,dvc_91596
